VarName,Age,centile_2.5,centile_50,centile_97.5
male_AF_left,42.84524524524525,19533.904438962098,36601.345572507424,48039.63758032561
male_AF_left,42.93523523523524,19519.75025850132,36588.288987617394,48026.9685987623
male_AF_left,43.02522522522523,19505.604787479973,36575.24347519224,48014.31345664043
male_AF_left,43.11521521521522,19491.468053004897,36562.2090915979,48001.6722314192
male_AF_left,43.20520520520521,19477.34008170861,36549.18589239821,47989.04499953603
male_AF_left,43.2951951951952,19463.22089975441,36536.17393236311,47976.43183641687
male_AF_left,43.38518518518519,19449.11053284216,36523.1732654781,47963.832816488015
male_AF_left,43.47517517517518,19435.009006213248,36510.18394495216,47951.24801318628
male_AF_left,43.56516516516517,19420.9163446563,36497.20602322713,47938.677498970734
male_AF_left,43.65515515515517,19406.832572512136,36484.23955198565,47926.12134533278
male_AF_left,43.74514514514515,19392.75771367917,36471.28458215999,47913.57962280727
male_AF_left,43.83513513513514,19378.691791618206,36458.34116393972,47901.05240098223
male_AF_left,43.92512512512513,19364.63482935791,36445.40934678076,47888.53974851032
male_AF_left,44.01511511511512,19350.58684949945,36432.48917941271,47876.04173311796
male_AF_left,44.10510510510511,19336.54787422164,36419.58070984734,47863.55842161624
male_AF_left,44.1950950950951,19322.51792528569,36406.68398538621,47851.089879910425
male_AF_left,44.28508508508509,19308.497024040204,36393.79905262886,47838.6361730103
male_AF_left,44.37507507507508,19294.4851914256,36380.92595747988,47826.1973650392
male_AF_left,44.46506506506507,19280.48244797928,36368.06474515741,47813.77351924464
male_AF_left,44.55505505505506,19266.4888138399,36355.2154602,47801.364698007084
male_AF_left,44.64504504504505,19252.50430875224,36342.37814647451,47788.970962849824
male_AF_left,44.73503503503504,19238.52895207148,36329.5528471832,47776.592374448
male_AF_left,44.82502502502503,19224.562762767862,36316.73960487104,47764.22899263786
male_AF_left,44.91501501501502,19210.60575943121,36303.938461433325,47751.88087642637
male_AF_left,45.00500500500501,19196.657960275046,36291.14945812214,47739.54808399932
male_AF_left,45.094994994995,19182.7193831411,36278.37263555384,47727.23067273085
male_AF_left,45.18498498498499,19168.79004550369,36265.60803371614,47714.92869919245
male_AF_left,45.27497497497498,19154.86996447377,36252.85569197466,47702.64221916111
male_AF_left,45.36496496496497,19140.95915680313,36240.11564907969,47690.371287627946
male_AF_left,45.45495495495496,19127.057638888626,36227.387943173264,47678.115958807175
male_AF_left,45.54494494494495,19113.16542677624,36214.67261179558,47665.87628614418
male_AF_left,45.63493493493494,19099.2825361651,36201.96969189158,47653.65232232384
male_AF_left,45.72492492492493,19085.40898241141,36189.27921981741,47641.4441192787
male_AF_left,45.81491491491492,19071.54478053268,36176.60123134731,47629.25172819771
male_AF_left,45.90490490490491,19057.689945211077,36163.93576167889,47617.07519953285
male_AF_left,45.9948948948949,19043.84449079786,36151.28284544057,47604.91458300855
male_AF_left,46.08488488488489,19030.00843131693,36138.642516697255,47592.76992762894
male_AF_left,46.17487487487488,19016.18178046859,36126.01480895646,47580.641281685486
male_AF_left,46.26486486486487,19002.3645516332,36113.39975517425,47568.52869276459
male_AF_left,46.354854854854864,18988.556757875085,36100.79738776167,47556.43220775564
male_AF_left,46.44484484484485,18974.758411946063,36088.20773859045,47544.35187285834
male_AF_left,46.53483483483484,18960.96952628884,36075.63083899848,47532.2877335895
male_AF_left,46.624824824824834,18947.190113041004,36063.06671979644,47520.23983479158
male_AF_left,46.71481481481482,18933.420184038117,36050.515411272754,47508.2082206388
male_AF_left,46.80480480480481,18919.659750817373,36037.97694319957,47496.19293464483
male_AF_left,46.8947947947948,18905.90882462104,36025.45134483836,47484.1940196698
male_AF_left,46.98478478478479,18892.16741639995,36012.93864494571,47472.21151792765
male_AF_left,47.07477477477478,18878.435536816603,36000.4388717782,47460.24547099231
male_AF_left,47.16476476476477,18864.71319624868,35987.95205309831,47448.295919805205
male_AF_left,47.25475475475477,18851.00040479233,35975.47821617969,47436.36290468185
male_AF_left,47.34474474474475,18837.29717226525,35963.01738781222,47424.44646531832
male_AF_left,47.43473473473474,18823.60350821009,35950.569594307526,47412.54664079819
male_AF_left,47.524724724724734,18809.91942189752,35938.13486150404,47400.663469599
male_AF_left,47.61471471471472,18796.24492232936,35925.71321477213,47388.79698959865
male_AF_left,47.70470470470471,18782.58001824177,35913.3046790192,47376.94723808197
male_AF_left,47.7946946946947,18768.924718108134,35900.90927869451,47365.11425174672
male_AF_left,47.88468468468469,18755.27903014232,35888.527037794454,47353.29806671034
male_AF_left,47.97467467467468,18741.642962301517,35876.15797986722,47341.49871851585
male_AF_left,48.06466466466467,18728.016522289257,35863.802128017705,47329.71624213803
male_AF_left,48.15465465465466,18714.399717558223,35851.45950491209,47317.95067198922
male_AF_left,48.24464464464465,18700.79255531344,35839.13013278313,47306.2020419261
male_AF_left,48.33463463463464,18687.19504251476,35826.81403343414,47294.47038525458
male_AF_left,48.42462462462464,18673.60718588013,35814.5112282444,47282.75573473683
male_AF_left,48.51461461461462,18660.02899188781,35802.22173817273,47271.058122595656
male_AF_left,48.60460460460461,18646.46046677977,35789.94558376308,47259.37758052169
male_AF_left,48.6945945945946,18632.90161656404,35777.68278514836,47247.71413967815
male_AF_left,48.78458458458459,18619.352447017387,35765.43336205487,47236.067830706525
male_AF_left,48.87457457457458,18605.812963688364,35753.19733380723,47224.438683732806
male_AF_left,48.96456456456457,18592.28317189946,35740.974719331905,47212.826728371896
male_AF_left,49.05455455455456,18578.76307675012,35728.76553716221,47201.23199373407
male_AF_left,49.14454454454455,18565.252683119183,35716.56980544228,47189.65450842982
male_AF_left,49.23453453453454,18551.751995667302,35704.38754193095,47178.09430057498
male_AF_left,49.32452452452453,18538.261018839767,35692.21876400652,47166.55139779665
male_AF_left,49.41451451451452,18524.77975686873,35680.06348867033,47155.025827237696
male_AF_left,49.50450450450451,18511.308213775912,35667.92173255116,47143.51761556244
male_AF_left,49.5944944944945,18497.846393374868,35655.79351190905,47132.02678896136
male_AF_left,49.68448448448449,18484.394299273477,35643.678842639274,47120.5533731563
male_AF_left,49.77447447447448,18470.95193487635,35631.5777402764,47109.09739340545
male_AF_left,49.86446446446447,18457.51930338721,35619.490219998064,47097.65887450824
male_AF_left,49.95445445445446,18444.09640781119,35607.416296628864,47086.23784081023
male_AF_left,50.04444444444445,18430.683250957147,35595.35598464409,47074.83431620784
male_AF_left,50.13443443443444,18417.27983544001,35583.30929817361,47063.44832415329
male_AF_left,50.224424424424434,18403.886163682957,35571.27625100542,47052.079887659136
male_AF_left,50.31441441441442,18390.50223791978,35559.25685658957,47040.72902930314
male_AF_left,50.40440440440441,18377.12806019696,35547.25112804151,47029.395771232674
male_AF_left,50.4943943943944,18363.76363237588,35535.25907814581,47018.080135169264
male_AF_left,50.58438438438439,18350.408956135136,35523.280719359835,47006.78214241341
male_AF_left,50.67437437437438,18337.064032972507,35511.316063817154,46995.5018138488
male_AF_left,50.76436436436437,18323.728864207173,35499.36512333104,46984.239169946784
