VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
dlmuse-vol_606,87,248349.840905141,273299.21126449,290333.114458508,307138.990397257,330952.704758809
dlmuse-vol_606,88,247129.896192137,272170.550624302,289176.669331963,305890.112512527,329471.437507156
dlmuse-vol_606,89,245911.246583718,271046.0038037,288024.679336655,304646.172482201,327997.697402003
dlmuse-vol_606,90,244694.000205657,269925.625849113,286877.172609826,303407.214110221,326531.588204007
dlmuse-vol_606,91,243478.259870327,268809.466341367,285734.172332233,302173.275271771,325073.200244515
dlmuse-vol_606,92,242264.092601366,267697.551399148,284595.681302868,300944.37108705,323622.586261586
dlmuse-vol_606,93,241051.557139081,266589.900420466,283461.696371626,299720.509719404,322179.785121829
dlmuse-vol_607,40,215141.199610876,240456.557529574,259543.655765533,279934.92908308,311710.460177001
dlmuse-vol_607,41,215590.364535352,240897.189600186,259990.123166607,280399.357655655,312226.957006269
dlmuse-vol_607,42,216068.355564421,241368.872418314,260469.203789473,280897.99759403,312780.089650919
dlmuse-vol_607,43,216535.075214875,241826.754835771,260932.454409043,281378.560176412,313311.560227171
dlmuse-vol_607,44,216948.979665164,242224.385452469,261329.704167955,281786.882196539,313760.945475228
dlmuse-vol_607,45,217267.560336151,242514.267385632,261609.665280029,282067.596984596,314066.462624653
dlmuse-vol_607,46,217448.146608233,242648.777704828,261720.942037463,282165.240425847,314166.228953177
dlmuse-vol_607,47,217461.33812866,242595.170270844,261628.224275838,282041.72251083,314017.73733163
dlmuse-vol_607,48,217328.343722961,242377.241024375,261357.237346676,281724.808147295,313651.883811979
dlmuse-vol_607,49,217082.611400964,242032.423893985,260948.41127244,281258.117909662,313117.23703162
dlmuse-vol_607,50,216757.614344677,241598.142582491,260442.146704221,280685.229798559,312462.317426342
dlmuse-vol_607,51,216384.573147805,241109.30159801,259876.132117187,280046.811095655,311732.440900169
dlmuse-vol_607,52,215991.283172774,240596.996894944,259283.966039046,279379.145725473,310968.097498231
dlmuse-vol_607,53,215605.085174058,240091.783368775,258698.646360832,278717.858874286,310209.039751962
dlmuse-vol_607,54,215251.804381101,239622.489194031,258151.289205461,278096.532551016,309492.734631976
dlmuse-vol_607,55,214942.032134789,239200.951070342,257654.687239357,277528.995816231,308834.655244332
dlmuse-vol_607,56,214676.74507431,238828.291873282,257210.084758387,277016.632187947,308236.419519201
dlmuse-vol_607,57,214456.789159601,238505.485128389,256818.562652951,276560.646866893,307699.444196658
dlmuse-vol_607,58,214281.459844795,238231.77086069,256479.328619439,276160.221043268,307222.88385477
dlmuse-vol_607,59,214143.783635508,237999.396813454,256184.044937424,275806.392111871,306796.801395637
dlmuse-vol_607,60,214035.253653852,237798.910005764,255922.543861209,275488.226265786,306409.06214494
dlmuse-vol_607,61,213947.385162616,237620.893156834,255684.702168317,275194.842262366,306047.593556368
dlmuse-vol_607,62,213871.085639483,237455.240515002,255459.643414306,274914.532708472,305699.37548304
dlmuse-vol_607,63,213796.288054114,237290.738390013,255235.277078816,274634.257430559,305349.858942857
dlmuse-vol_607,64,213712.852345132,237116.104568598,254999.445663393,274340.909027407,304984.423127275
dlmuse-vol_607,65,213611.703488181,236921.255756306,254741.291434181,274022.787406984,304590.021491263
dlmuse-vol_607,66,213496.46354712,236710.21605438,254465.142407784,273684.545057402,304171.809651267
dlmuse-vol_607,67,213379.160143772,236496.330544461,254185.349404621,273341.618592606,303746.938365105
dlmuse-vol_607,68,213271.946181897,236293.064754969,253916.381896404,273009.563285404,303332.681343776
dlmuse-vol_607,69,213183.138061837,236109.639832489,253668.156092054,272699.049773706,302940.908282646
dlmuse-vol_607,70,213105.047509651,235937.643094931,253431.714407857,272400.538138416,302561.168574393
dlmuse-vol_607,71,213025.809429366,235764.074912481,253193.198855305,272099.248829835,302177.233807839
dlmuse-vol_607,72,212933.554235068,235575.94695981,252938.773431897,271780.434471671,301772.920969254
dlmuse-vol_607,73,212814.610704049,235358.302221008,252652.504455017,271427.109114682,301329.582154942
dlmuse-vol_607,74,212652.352916114,235092.948438472,252315.007030632,271018.600316351,300824.506308721
dlmuse-vol_607,75,212429.952664059,234761.494229934,251906.697776507,270534.036024169,300234.776998487
dlmuse-vol_607,76,212130.184447919,234345.129429179,251407.555947277,269952.084551157,299536.978099856
dlmuse-vol_607,77,211729.407762768,233817.94414375,250789.930239556,269243.201955065,298698.54320207
dlmuse-vol_607,78,211199.736938704,233149.349146576,250021.151649796,268372.453953213,297680.910458691
dlmuse-vol_607,79,210513.687031611,232309.236961029,249069.092035834,267305.508081287,296446.209593278
dlmuse-vol_607,80,209647.835209475,231272.008952648,247906.471915464,266013.246479368,294962.36115051
dlmuse-vol_607,81,208594.403952331,230029.304786411,246524.470045259,264486.332080725,293219.169465249
dlmuse-vol_607,82,207350.355067785,228577.983910497,244919.853321181,262721.415691121,291213.063134309
dlmuse-vol_607,83,205913.417843299,226915.752029196,243090.295542883,260716.121046447,288941.549144858
dlmuse-vol_607,84,204291.079257253,225051.047416238,241044.952995706,258480.370766999,286415.739035677
dlmuse-vol_607,85,202506.630671665,223009.671260644,238811.545206902,256043.959024729,283668.711983928
dlmuse-vol_607,86,200584.617197022,220818.766519488,236419.20422877,253438.172761433,280735.175559089
dlmuse-vol_607,87,198549.103785223,218504.912049279,233896.436521428,250693.609630206,277649.053531138
dlmuse-vol_607,88,196423.312676376,216093.736183215,231270.718793787,247839.75510964,274443.034232586
dlmuse-vol_607,89,194229.591871411,213609.880286839,228568.457283556,244904.936660326,271148.515558894
dlmuse-vol_607,90,191989.507430684,211077.093869677,225815.084189738,241916.420791548,267795.701383257
dlmuse-vol_607,91,189722.859632251,208517.155059596,223033.904033944,238899.178217843,264412.235684847
dlmuse-vol_607,92,187444.384007239,205946.249669539,220242.223627194,235871.741154123,261018.620383202
dlmuse-vol_607,93,185166.965316798,203378.510655664,217455.142349944,232850.267099361,257632.71752599
dlmuse-vol_613,40,305874.087342946,334077.831626868,354163.519978808,374635.342630871,404750.369978753
dlmuse-vol_613,41,304630.27043234,332717.186605424,352729.713339376,373135.1826333,403167.018248562
dlmuse-vol_613,42,303399.544793597,331364.278576997,351302.744952184,371643.357187242,401598.480991669
dlmuse-vol_613,43,302180.268617066,330018.760464816,349882.52562839,370159.509814146,400043.10073816
dlmuse-vol_613,44,300971.835680358,328680.459661385,348468.964071131,368683.460422525,398500.290234644
dlmuse-vol_613,45,299774.258958245,327349.30877244,347061.968162628,367215.136098617,396970.113396101
dlmuse-vol_613,46,298587.553492196,326025.242219504,345661.446881644,365754.466746552,395452.649240259
dlmuse-vol_613,47,297411.912291494,324708.24970797,344267.339672424,364301.443020507,393948.187814748
dlmuse-vol_613,48,296248.217794397,323398.529071333,342879.698067322,362856.282176702,392457.805907847
dlmuse-vol_613,49,295097.487540876,322096.323402759,341498.598875775,361419.253554379,390982.775435121
dlmuse-vol_613,50,293960.693022947,320801.869421541,340124.117654515,359990.623636958,389524.374557532
dlmuse-vol_613,51,292838.354138002,319515.341776118,338756.34686828,358570.600838577,388083.455851086
dlmuse-vol_613,52,291730.347279202,318236.825851137,337395.404861516,357159.307053707,386660.219687583
dlmuse-vol_613,53,290636.486749386,316966.397197736,336041.409993955,355756.855937227,385254.826467999
dlmuse-vol_613,54,289556.486031221,315704.109209566,334694.473986175,354363.33908493,383867.346680503
dlmuse-vol_613,55,288489.018937759,314449.791763972,333354.656832912,352978.608875535,382496.656376077
dlmuse-vol_613,56,287432.146228082,313203.137571584,332021.985786412,351602.365780849,381140.85150447
dlmuse-vol_613,57,286383.9876813,311963.843412799,330696.486765491,350234.307251329,379797.987021643
dlmuse-vol_613,58,285342.354079118,310731.527354957,329378.163009888,348874.036385034,378465.615249475
dlmuse-vol_613,59,284303.63356602,309505.476611932,328066.930186037,347520.782094615,377139.362802536
dlmuse-vol_613,60,283263.986300735,308284.909853711,326762.683209112,346173.679847335,375814.296604946
dlmuse-vol_613,61,282219.717976134,307069.061622615,325465.317584323,344831.864707032,374485.391175201
dlmuse-vol_613,62,281167.135506318,305857.1256569,324174.687439424,343494.41080631,373147.389867027
